reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOEp2zu39CjpZVCGPOQ0vHrm_CIOxq0j1hUhTqzucclAfS0UPl68ies9LsdDWmB_JtAkSqbkPSkqkESSTA,Kara Potter,https://play-lh.googleusercontent.com/a-/AOh14GgwDnnbmBTAB9iQaxT9I2echKM8uH2mx8R3INq3,Just a money hungry company. The providers didn't even care.,1,0,3.7.9,2021-12-16 11:11:58,"We're sorry to hear to may have not been satisfied with our services. As a mental health company, we are focused on improving the well-being of thousands of individuals who may not have had access to or the means to afford quality mental health care. To get in touch, please reach out to support@getcerebral.com and ask for Stefanie H. Best regards.",2021-12-19 16:23:44
gp:AOqpTOE9RaUDJHzmtpPypkjYU2_RyvNVhUEal_mY4_o-ah6vw7fYjA0NYWJqw_70k7tILJ864XfMwYKBxqqoVQ,Kyler Jackson,https://play-lh.googleusercontent.com/a-/AOh14GjP8sauHvoO4Ufiinwit9mEoJhSwLh3FF-mT_C93mg,"I used them for months and had a good experience, then my therapist went on maternity leave and I was offered 50% off while she was gone. After a month I decided to switch to a new provider that would be more convenient, then I realized they hadn't been giving me the 50% off I was promised. Instead, they told me they would only refund 30% and then offer me 50% if I stayed with them longer. So basically they are withholding an already promised discount keep me from leaving.",1,17,3.7.9,2021-12-15 18:27:44,"Hi there, thanks for writing in with this feedback. We’re sorry to hear that this happened and would like to take a closer look at this for you. Please reach out to support@getcerebral.com and ask for Stefanie H. We look forward to assisting however we can. Best regards, Cerebral Team",2021-12-19 16:24:53
gp:AOqpTOHrAJi-bhcHXe2fs6SC8SJDYQeasP0MX4nTv-aqJpi5BlM91_gkr3DCYfRdeWcEMHGkR7qp29l-Ps19tA,Margaret Gerold,https://play-lh.googleusercontent.com/a-/AOh14Gg1fqmTATI38lEXYn385fLtkldcXzuydoKLQRRs,"I appreciate this resource for mental health care. Everything has its kinks, big deal The people in my care team are always available to me. Im grateful for the excercises and meditation. Journaling. Hoping for the app to update a little",5,2,3.7.9,2021-12-15 18:19:15,Thank you so much for the 5 stars! We're always working hard to improve the app to make the experience even better for our users. We're thrilled to hear that you have had such a positive experience exploring the exercises in the app and connecting with your care team. Keep up the amazing work!,2022-01-04 16:16:01
gp:AOqpTOEXBv1IPj3kbUAfRNtzZrJXA49Yy3q6F2waIgfZlGregk0E-8EYabllsn9wkSys384TlwmS-r7lGE1NwA,Bailey Rosenberg,https://play-lh.googleusercontent.com/a/AATXAJwqmZzTyIIEsgfiaTYCHgsYJn7BtL5ITyaOJz-J=mo,"Horrible customer service horrible app, no one actually helps you. This is the most frustrating thing I have ever been involved with",1,0,3.7.9,2021-12-15 11:33:23,"Thank you for taking the time to write in with this feedback. We want to ensure that you're fully heard and encourage you to reach out to support@getcerebral.com and ask for Stefanie H. so that we may look into this further. We look forward to hearing from you soon. Best regards, Cerebral Team",2021-12-19 16:25:33
gp:AOqpTOENb1-GECikXYwv5PBGnDFCIUUqOycE9q61x3m6n-odCMUXw7hJDDHk3OY9cYAyTV44wAzOkcuJrcqGdg,Jason Smith,https://play-lh.googleusercontent.com/a/AATXAJzmb4JoC-UqwMFtCQyHrgZJIOeimOFMilWcaK2S=mo,It's cool,5,0,3.7.9,2021-12-15 10:45:37,Glad you like it!,2022-01-04 16:18:19
gp:AOqpTOHnKqTAq1m-6egUAHast2YPwj5iywOCu6EPP2pxEVsEDTWbxF_szzozv3wUsdq9wVLtnVIt8OB0dD9_Xg,Rieker Ruiz,https://play-lh.googleusercontent.com/a/AATXAJypLpx3FHnl-bLfR9biftG589uhl5f_BXUO-awv=mo,Changed my medication with out telling me anything. Found out when I went to go pick up my prescription and it was different. Then contacted them asking what's going on and they said they meant to tell me but didn't do it. Completely not happy with this especially since it's a medication I've never used that has severe side effects right before I start school next week. I was very happy with the medication I was on and there was no reason to change it. Customer service is horrible.,1,1,,2021-12-14 23:10:42,"Thank you for taking the time to write in with this feedback. We're so sorry to hear that you were disappointed in our services. We would like to take some time to look into this situation further and see if there is anything we can do to help. Please reach out to support@getcerebral.com and ask for Stefanie H. Best regards, Cerebral Team",2021-12-19 16:28:19
gp:AOqpTOFYHeg9HPKTK5ixvNwErYXEu55GP4o5vOVzNHmPkn2VYb6mrAcYY6DAiRk9MisNU0ohK9p2xRY74J1XRw,erin green,https://play-lh.googleusercontent.com/a/AATXAJxEEBOnFiAFwo96eORGXAbc7x-yDPYnO-lBi2Pd=mo,The app has not functioned properly and at times not functioned at all since I joined November 18. This membership is currently absolutely useless. Do not join Cerebral.,1,4,3.7.9,2021-12-14 21:11:05,"We're sorry to hear to may have not been satisfied with our services. We do have a considerable client base that significantly benefits from our services, but that still doesn't make it any better knowing that you faced less-than-satisfactory care. To get in touch, please reach out to support@getcerebral.com and ask for Stefanie H. Best regards.",2021-12-19 16:29:29
gp:AOqpTOHmA-P7EsFyimUborv9HKIhOk3iwWq00gKWQI4skjgIFzW-VRmux8ViHAWJyNhN2yHbvlnvUhJuoWz7fw,Amber Johnson,https://play-lh.googleusercontent.com/a/AATXAJwwwZS6vbjeJEc8qDL7LiMWSh0tm9HH0npKPeeo=mo,I may have just started getting help from these guys but i have a lot of faith. They are comfortable to talk to and genuinely care and want to get you the right help.,5,0,3.7.9,2021-12-14 18:52:54,"You've taken a huge step in your mental health journey, and we're here to help you along the way! If there is anything we can do for you, just let us know at support@cerebral.com. Have a wonderful day!",2022-01-04 16:20:18
gp:AOqpTOEvoJipr3fZbwbMPXvKbcNCUC2QgZJLS050YyXYzKgZvbL639TFyhMVxKKDt-EeijoSnDtLgCxFL_RYLQ,Emily Munn,https://play-lh.googleusercontent.com/a-/AOh14GjnqYaXPxGbFOD4t641wCovnxzSmeFPEogcg921oQ,"This app weoled great the first and only time I logged into it. After that, I'm unable to log back in. I contacted support and they said it was a known issue but that was over a month ago and it still isn't any different. Tried all the troubleshooting but still nothing. Really disappointed bc the app seemed good and I'd much rather use that then the website.",3,9,3.7.9,2021-12-14 16:29:50,"Thank you for taking the time to share this with us. We apologize that you've faced difficulty in utilizing our services due to technical difficulties. Please feel free to contact me support@getcerebral.com and ask for Stefanie H. We hope to hear from you soon. Best, Cerebral Team",2021-12-19 16:30:42
gp:AOqpTOHNVUCp2FoCi9gAMoDuq4NOO5eneSia4_ys6R2B_30Xb5c9-H5d18IF2vXNgmQ6TCzBWfbr8bqdwkLLUA,shay B.,https://play-lh.googleusercontent.com/a-/AOh14GjyfNJitzzaV8VmAY5Nr6o2RAWY1-_w7vN-Jqlakzw,so far so good,4,1,3.7.9,2021-12-14 12:51:20,"We're glad to hear it! If there is anything we can do to improve your experience, please feel free to reach out to support@cerebral.com.",2022-01-04 16:20:58
gp:AOqpTOFPPnxSCf4o3iO5RowCOMs_5fbZ4gXDpcTYTfn3Ob5LRCjlARCuLHZ6elq97NnQKSJfuB4A7p542GmpxQ,Nathaniel Thompson,https://play-lh.googleusercontent.com/a-/AOh14GiMNexMNnKe7Y8ZJ3uuqMagzF05v6hwgH2Lz-m8bw,Cerebral has helped me immensely!,5,0,3.7.9,2021-12-14 09:49:39,This is so wonderful to hear! Thank you very much for the 5-star review!,2022-01-04 16:21:23
gp:AOqpTOHKZDTJiwPXQhGon0pLue3FHfwsZfA7bKxZZtuTBLELeQ5y2FpkyK7OOdNtKEcNmv0L4c47akBhKCR4Ng,gabriella aragon,https://play-lh.googleusercontent.com/a/AATXAJwwm6HyVSZHRxPwulHEhdVV-BVU4CfBedR8qtlz5LU=mo,"Don't bother. Having medication withdrawal because my provider left and no one there seems to understand how devastating withdrawal is to go through, and no one wants to help I've sent 6 emails and keep getting tossed around until they just started ignoring me. $80 a month for no services and to be actively ignored.",1,10,3.7.9,2021-12-14 08:14:54,"Thank you for taking the time to write in with this feedback. We want to ensure that you're fully heard and encourage you to reach out to support@getcerebral.com and ask for Stefanie H. so that we may look into this further. We look forward to hearing from you soon. Best, Cerebral Team",2021-12-19 16:32:35
gp:AOqpTOFazxhYe9DlXLDnlcFWOImbL6kgVvNdMM1HVru3OHTjgNwboqGm0VWQwdFRuGj0z04XOjwwmc1IVP8TSg,Paul Vonk,https://play-lh.googleusercontent.com/a/AATXAJybXipLEKXCglbkgxLYYMwX_Q3VNkVRMN5PC5Vd=mo,Cannot help but want more money,1,0,3.7.6,2021-12-13 17:00:22,"We appreciate you taking the time to share this feedback. We would like to take some time to look into this further for you and see what we may be able to do to better support you. Please reach out to support@getcerebral.com and ask for Stefanie H. We look forward to assisting you in any way we can. Best, Cerebral Team",2021-12-19 16:38:40
gp:AOqpTOGcwYSPzNrNLokVqcH9x238ikNHVi6hn7P60ydQ-MTHbNRWbEi3sEloZeKwtUWypG8aRvE_UdtPHgnsFA,Melvin The Cat,https://play-lh.googleusercontent.com/a/AATXAJw04D4AF30JsyjJTjwfJ35H12qKrPM3-QcsrO0A=mo,"Do not install Remember to Uninstall This is a rip-off Never received any medication which MUST go through them Any differences like you have a therapist you like..well, good luck, they want you to use theirs, and then they contact you with an invoice for nothing. Makes you think of all the others they take advantage of but are dealing with mental illness and they can attempt to discredit",1,1,,2021-12-13 12:07:29,"We sincerely apologize for any difficulties you faced with using our services. We have a considerable client base that significantly benefits from our services, but that still doesn't make it any better knowing that you faced less-than-satisfactory care. Please feel free to reach out to support@getcerebral.com and ask for Stefanie H. Best regards.",2021-12-19 16:34:10
gp:AOqpTOH_m-8VlAmx-c5O1H21ISGzYO3byW5gMWCZJn0gJJN1ea0Tx0sL7plB46Jdxtj5ctSU8zH1UNfKnJbwog,Terran Scarfo,https://play-lh.googleusercontent.com/a/AATXAJxqGszj8PDt2wYqFQdmRBI_srKPnYotf2bTjD6W=mo,"awesome app, with great care.",5,0,3.7.6,2021-12-13 10:55:18,It is delightful to hear such positive words and it’s always a pleasure to serve our users!,2022-01-04 16:39:04
gp:AOqpTOG8TP9cYSepDS9uyWrnBh9TFFjPvQ-ZWb9OY1XoyK7HFPZ-37tTtHXT5hsPrTh5PR0oZoDlhdWXrwPMOQ,Ryan Schneider,https://play-lh.googleusercontent.com/a/AATXAJzOfxLh332suehPsYbqJ6AonYZoMk8vhLK3AH--=mo,so much easier than going to a doctor in person that you have to wait months to get into.,5,0,3.7.8,2021-12-13 09:55:00,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at support@cerebral.com! Have a wonderful day!",2022-01-04 16:39:18
gp:AOqpTOGFTd5OHf2VdF8mr-AHQBY3nreQFivF2snLEW9FNpYVnXla3eRNfkRq9tWy84pw9tLsd6yeZOWMtvlQRw,C B,https://play-lh.googleusercontent.com/a/AATXAJx2kDIM0UlSSJ_AVOy3buOsqazevYaQbITcS-8x=mo,I have been trying to change counselors but have been told I cannot. That seems innappropriate.,1,1,3.7.8,2021-12-13 08:21:28,"Hi, we’re sorry to hear that and would like to take a closer look at this for you. Please reach out to support@getcerebral.com and ask for Stefanie H. We look forward to assisting you in any way we can. Best, Cerebral Team",2021-12-19 16:34:26
gp:AOqpTOHs5jhUyPGeFYxp-7zCphdW1y2-p0G_NfZ6xN3cwWBlB2o5PROrpCK1FvbmQngo_UjOlJOkaY6GW2MnMA,Gaston Wilson,https://play-lh.googleusercontent.com/a-/AOh14GhWnIejn0hQcyntXjXl1BtRY3KoaEiw2LoX16u4PNY,great App and even better service. this actually WORKS!!,5,0,3.7.8,2021-12-13 07:45:27,Thank you very much for your 5-star review!!,2022-01-04 16:39:28
gp:AOqpTOFDrJPKkw_GV4eYTichepJLvL6lUGvjJxY-9CBi-8m1uq0aEVSBBteHSS2YzHXiZWrEDCJm3Xkp329eBA,James Wimbish,https://play-lh.googleusercontent.com/a/AATXAJxfvVL8WG_OBuXa40TpYPMxJmJQaA_kbiEl8wNd=mo,Absolutely Unhelpful. I had it for 4 months and only successfully spoke with one person. That appointment lasted 4 minutes as the prescriber stated that she was unable to help with the very thing I outlined as needing help with. Several occasions the doctors had to reschedule. I have since canceled and cannot even get a refund for the $320 I paid to receive zero mental help.,1,1,,2021-12-12 14:37:35,"Thank you for taking the time to share this with us. We apologize if we were not able to best support you during this time, especially since you took such an important step in reaching out for help in the first place. We'd like to see what we can do to correct the situation. Please reach out to us at support@getcerebral.com and ask for Stefanie H.",2021-12-19 16:40:51
gp:AOqpTOELTdkhwTUWJyVwzownfVJI883nlQ6L2fBuPca0FdgB4cUvsLiOUKqrAuv6qSHeMgTGYLo9lLAX7AmZAg,Kayla MacMullen,https://play-lh.googleusercontent.com/a-/AOh14GikaNiJ1ZUawsSbb6z9OKuYYHOBcfPL7idcEA9s6A,"You can't just schedule visits on your own. You have to ask for access to do that. And some person who I never talk to does that part, gives me access. But they do that like a week before you're supposed to have a visit and then there are never any open dates and you get a lapse in coverage that isn't even your fault because it's completely out of your control. So instead of being consistent with my medication, I have to randomly take breaks from it. Theres better mental health apps out there.",2,7,3.7.8,2021-12-12 08:56:01,"We appreciate you taking the time to share your experience. We're sorry to hear you were not satisfied with our services and would like to take some time to see what we can do to correct the situation. Please reach out to support@getcerebral.com and ask for Stefanie H. We look forward to assisting you in any way we can. Best, Cerebral Team",2021-12-19 16:43:01
gp:AOqpTOGJTrfaasUCwyi-l6TTpzfeYhAZ88D--kbhN0spQBUGBSWx_dDLgrEm4yPECC4E6H12qfDbq15yxe30UA,David Fairbanks,https://play-lh.googleusercontent.com/a-/AOh14Gi22gbaor6NznMlTtlGVKlFUmpyzceTgCNjW0Jtsfc,"Charged before my account is fully live, won't let the account go live because their facial recognition software doesn't see me as the same person as my ID. Told I'd hear from someone over email ""shortly,"" it's been 10 hours. Entirely possible you don't have support staff on weekends, but if that's the case, you should tell people. Seeing other reviews here and love the prospect of an appointment only being available after the discounted period ends.",1,13,3.7.8,2021-12-11 21:13:29,"Hi there, we’re sorry to hear that and would like to take a closer look at this for you. Please reach out to support@getcerebral.com and ask for Stefanie H. We look forward to assisting you in any way we can. Best, Cerebral Team",2021-12-19 16:43:17
gp:AOqpTOGKudmM3D9HU0UeOBIMnJ_P0eK6pwVLJxD8swcXCenCc-P7IukL5q1Vc6v9LIJ9sH607lDu27OXJ4RwEg,Miss Mushy Smith,https://play-lh.googleusercontent.com/a-/AOh14GhLy13-RlLc31JiJOHCiieMKcV4zU7W901OXguX,Terrible service set up account with wrong email and been trying to cancel for 4 months. They claim i need to send request from account email but its not my email can't access it..keeps billing me and no calls ..no service..nothing...we decided not to use them but cant cancel,1,8,3.7.8,2021-12-11 21:06:33,"Hi there, we’re sorry to hear that and would like to take a closer look at this for you. Please reach out to support@getcerebral.com and ask for Stefanie H. We look forward to assisting you in any way we can. Best, Cerebral Team",2021-12-19 16:42:23
gp:AOqpTOHyQFDW5sQQEQDHmi1I3K-rnlN30j5T3ntChIs5Qne-7JhbDy6Hjhfl-y3qhPliFz3PxRqgSQxOOCJaGw,Coach Ty,https://play-lh.googleusercontent.com/a-/AOh14Gi5lYVEQZLCapK6ruNtFbfisrYSaO0aEQyCwgYgsQ,"Simple, step by step instructions in order to help those who might be uncomfortable talking about their mental health. Many tools plus virtual visits 👍",5,1,3.7.8,2021-12-11 13:09:53,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at support@cerebral.com if you have any questions.",2022-01-04 16:39:49
gp:AOqpTOG93v3l77Z8HUUvddpa0EaiDMr58k275jzc08U-hNVT527JpiqtEGtunC8SIpkaM8RWW0_mg00E1aJxbg,Angie Kachel,https://play-lh.googleusercontent.com/a/AATXAJwoQ06rRiDSmyrHDBGtFwzXbz-9pYKkeQ8mVqDp=mo,I love this service. I don't have to miss work anymore. Staff is always helpful. When the mental health field is so bad right now Is a God sent to have this service,5,1,3.7.8,2021-12-11 11:43:26,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at support@cerebral.com! Have a wonderful day!",2022-01-04 16:40:05
